Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,Unit Price ,Sub Total ,Source ,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000052,Sipper - Cylindrical Long White,SIPPERS/BOTTLES,RETAIL,-,116,NOS,335,38860,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000008,Cup And Saucer Set - 08Oz,CROCKERY,CROCKERY & CUTLERY,-,285,NOS,333.76,95121.6,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000007,Dinner Plate,CROCKERY,CROCKERY & CUTLERY,-,270,NOS,311.36,84067.2,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000006,Cup And Saucer Set - 04Oz,CROCKERY,CROCKERY & CUTLERY,-,55,NOS,285.6,15708,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,-,78,NOS,275,21450,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000004,Salad Plate,CROCKERY,CROCKERY & CUTLERY,-,296,NOS,204.96,60668.16,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,-,19,NOS,184.42,3503.98,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000020,Crystal Tall Flow Geo Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,144,NOS,166.5,23976,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000024,Mexicana Coupe Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,30,NOS,166.5,4995,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,-,20,NOS,136.56,2731.2,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000031,Kitchen Roll 1 Kg,DISPOSABLE PACKAGING - KITCHEN ROLL,DISPOSABLE TAKE AWAY PACKAGING,-,98,NOS,136,13328,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000010,Dip Bowl,CROCKERY,CROCKERY & CUTLERY,-,81,NOS,131.04,10614.24,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000041,The Ultimate Trail Mix - 70 Gms,RTE - SNACKS,RETAIL,-,52,NOS,130.18,6769.36,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000042,The Ultimate Sweet Crunchy Nut Mix - 70 Gms,RTE - SNACKS,RETAIL,-,104,NOS,112.32,11681.28,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,21,NOS,95.9,2013.9,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,-,8,NOS,95.9,767.2,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,-,63,NOS,94.1,5928.3,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000020,Cold Brew - French Vanilla,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,167,PCS,88.98,14859.66,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000021,Cold Brew - Cinnamon,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,147,PCS,88.98,13080.06,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000014,Dinner Knife,CUTLERY,CROCKERY & CUTLERY,-,239,NOS,80.15,19155.85,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000019,Striped Tall Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,168,NOS,78.67,13216.56,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,-,50,NOS,77.6,3880,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,27,NOS,77.6,2095.2,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,-,3,NOS,77.6,232.8,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000012,Tote Bag,LIFESTYLE ACCESSORIES,RETAIL,-,128,PCS,75,9600,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,-,77,NOS,69.9,5382.3,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,-,8,NOS,69.9,559.2,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,-,5,NOS,69.9,349.5,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000026,Ice Tea - Lavender,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,71,PCS,67.8,4813.8,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000032,Disposable - Tissue Paper,DISPOSABLE PACKAGING - TISSUE PAPER,DISPOSABLE TAKE AWAY PACKAGING,-,252,PKT(100PCS),63.72,16057.44,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000047,Masala Almond - 40 Gms,RTE - SNACKS,RETAIL,-,93,NOS,63.23,5880.39,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000048,Masala Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,90,NOS,63.23,5690.7,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000044,Chocolate Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,94,NOS,60.54,5690.76,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000045,Hazelnut Chocolate Shots - 40 Gms,RTE - SNACKS,RETAIL,-,60,NOS,55.45,3327,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000023,Cold Coffee Can - Vietnamese,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,206,CAN,55,11330,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000024,Cold Coffee Can - Irish,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,202,CAN,55,11110,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,RET0000046,Coffee Almond Shots - 40 Gms,RTE - SNACKS,RETAIL,-,40,NOS,50.37,2014.8,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000016,Dinner Fork,CUTLERY,CROCKERY & CUTLERY,-,312,NOS,45.73,14267.76,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000015,Dinner Spoon,CUTLERY,CROCKERY & CUTLERY,-,312,NOS,45.73,14267.76,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000018,Demitasse Spoon,CUTLERY,CROCKERY & CUTLERY,-,239,NOS,31.47,7521.33,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,CNC0000017,Tea Spoon,CUTLERY,CROCKERY & CUTLERY,-,324,NOS,29.5,9558,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000008,Yellow Carry Bag Large - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,9600,PCS,12.04,115584,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000007,Yellow Carry Bag Medium - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,11300,PCS,10.16,114808,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000006,Yellow Carry Bag Small - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,10100,PCS,8.85,89385,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000014,Disposable - Paper Cup 16Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,33500,PCS,7.02,235170,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000013,Disposable - Paper Cup 12Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,27700,PCS,5.86,162322,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000012,Disposable - Paper Cup 08Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,31251,PCS,5.55,173443.05,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000017,Disposable - Lid (Hot) 12Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,27000,PCS,4.66,125820,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000005,Disposable - Paper Sos Bag,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,4800,PCS,4.27,20496,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000016,Disposable - Lid (Cold) 12Oz And 16Oz - Dome,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,24000,PCS,3.72,89280,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000009,Disposable - Cup Holder,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,DISPOSABLE TAKE AWAY PACKAGING,-,4500,PCS,2.66,11970,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000002,Disposable - Wooden Fork,DISPOSABLE CUTLERY - WOODEN FORK,DISPOSABLE TAKE AWAY PACKAGING,-,10000,PCS,0.73,7300,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000003,Wooden Dessert Spoon 110 Mm,DISPOSABLE CUTLERY - WOODEN SPOON,DISPOSABLE TAKE AWAY PACKAGING,-,19600,PCS,0.5,9800,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000024,Food Wrapping Paper - Ci,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,DISPOSABLE TAKE AWAY PACKAGING,-,3800,PCS,0.25,950,,
Warehouse,Central Store,'Rajneesh Kumar Pandey,1-5-2025,1,PKG0000023,Disposable - Stirrer,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,DISPOSABLE TAKE AWAY PACKAGING,-,49500,NOS,0.15,7425,,
MSFT Hyd,Coffee Island - Microsoft Campus Kitchen Store,Rajneesh Pandey,9-5-2025,1,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
MSFT Hyd,Coffee Island - Microsoft Campus Main Store,Rajneesh Pandey,9-5-2025,2,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island AIPL,Coffee Island AIPL Main Store,Rajneesh Pandey,9-5-2025,1,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Rajneesh Pandey,9-5-2025,2,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
